AnimalID,LABID.x,Duplicate1,Duplicate2,Duplicate3,Herd,all.2021.data.herds,SEX,HAP,mito.haps,USE,GTseq.stratum,Optimization.sample,Main.run,Latitude,Longitude,YR,SOURCE,Contact,Notes,Permission.requested,Permission.received,Photo.Need.permission,Photo.Have.permission,LABID.y,prod,val,MS43,MS45,MS51,MS54,times.run,genos.10readsMin,genos.20readsMin,Include on 3rd MiSeq run
108513,108513,175346,196776,NA,CentAm,CentAm,F,F2,MnMito29,mito,CentAm,NA,x,36.8,-121.95,2012,BIOPSY-CA-MLML,Jim Harvey?,NA,2-Nov-21,3-Nov-21,NA,Cascadia match pre-HW,z0108513,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,254,222,Yes
53101,53101,NA,NA,NA,NA,HI-SEAK,M,Aminus,NA,HI-SEAK,HI-SEAK,x,x,54.016666,-133.233333,2005,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,Chris Gabriele,z0053101,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,254,198,Yes
43650,55889,43650,NA,NA,NA,Rev-WGOA/NGOA,M,A3,NA,X,Rev-WGOA/NGOA,NA,x,18.733333,-111,2004,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,SPLASH match,z0043650,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,254,195,Yes
51918,51918,NA,NA,NA,MixMB,MnMx-CA/OR/WA/SBC,F,E4,MnMito22,mito,MnMx-CA/OR/WA/SBC,NA,x,44.066666,-124.766666,2005,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0051918,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,256,199,Yes
41250,41250,NA,NA,NA,NA,HI-AI.Ber,F,Aplus,NA,HI.nonSEAK,HI-AI.Ber,NA,x,21.95,-156.8,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,SPLASH match,z0041250,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,257,216,Yes
51895,51895,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,F2,MnMito34,mito,MnMx-CA/OR/WA/SBC,NA,x,35.333333,-120.95,2005,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0051895,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,257,188,Yes
195736,195736,NA,NA,NA,NA,NA,M,E13,NA,CCES,NA,NA,x,43.6025,-124.5127,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195736,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,257,227,Yes
43994,43994,NA,NA,NA,NA,MnMx-SEAK,M,Aminus,NA,NA,MnMx-SEAK,NA,x,58.166666,-138.116666,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,Mark OBrien-PUBLIC,z0043994,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,258,214,Yes
196894,196894,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E7,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,40.9907,-124.3792,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196894,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,259,245,Yes
45398,45398,NA,NA,NA,MixMB,MnMx-CA/OR/WA/SBC,M,F1,MnMito28N,mito,MnMx-CA/OR/WA/SBC,NA,x,41.766666,-124.416666,2004,CASCADIA RESEARCH,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0045398,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,260,223,Yes
196828,196828,NA,NA,NA,NA,HI-WA/SBC,F,F3,NA,CCES,HI-WA/SBC,x,x,36.7994,-121.8181,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Chris Gabriele,z0196828,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,262,211,Yes
16577,16577,195654,NA,NA,MMex,MnMx-CA/OR/WA/SBC,F,Aplus,MnMito03,mito,MnMx-CA/OR/WA/SBC,NA,x,NA,NA,2000,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0016577,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,262,223,Yes
195784,195784,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E6,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,40.6008,-124.5052,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0195784,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,262,201,Yes
195668,195668,NA,NA,NA,NA,NA,F,Aminus,NA,CCES,NA,NA,x,47.9566,-125.5338,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195668,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,262,240,Yes
195773,195773,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,NA,NA,x,42.2539,-124.4549,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195773,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,262,224,Yes
196887,196887,NA,NA,NA,NA,NA,F,E13,NA,CCES,NA,NA,x,40.9459,-124.4144,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196887,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,262,219,Yes
187857,187857,NA,NA,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,34.3675,-119.933,2017,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",z0187857,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,265,223,Yes
195258,195258,NA,NA,NA,NA,NA,F,Aminus,NA,CCES,NA,NA,x,47.0786,-124.1794,2018,ENTANGLED-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0195258,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,265,242,Yes
196811,196811,NA,NA,NA,NA,CentAm,M,F3,NA,CCES,CentAm,NA,x,35.3647,-120.8839,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,z0196811,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,266,233,Yes
44432,44432,NA,NA,NA,NA,HI-GOA,F,Aminus,NA,HI.nonSEAK,HI-GOA,NA,x,55.266666,-160.05,2004,BIOPSY-AK-NMML,Paul,"Tiny fleck, but enough DNA once concentrated",3-Nov-21,NA,NA,SPLASH match,z0044432,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,267,215,Yes
51326,51326,NA,NA,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,35.533333,-121.366666,2005,BIOPSY-SWFSC-CSCAPE,NA,Added Nov 24,NA,NA,NA,FIBB,z0051326,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,268,223,Yes
53842,53842,NA,NA,NA,CentAm,CentAm,F,E1,MnMito10,mito,CentAm,NA,x,12.433333,-87.266666,2006,BIOPSY-NICARAGUA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0053842,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,268,216,Yes
41243,41243,NA,NA,NA,NA,HI-AI.Ber,M,A3,NA,HI.nonSEAK,HI-AI.Ber,NA,x,21.883333,-156.633333,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,SPLASH match,z0041243,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,268,226,Yes
195791,195791,NA,NA,NA,NA,NA,F,F2,NA,CCES,NA,NA,x,32.588333,-118.076666,2018,ENTANGLED-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195791,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,269,242,Yes
51380,51380,NA,NA,NA,MixSM,CentAm,M,E1,MnMito08,mito,CentAm,NA,x,34.166666,-120.85,2005,BIOPSY-SWFSC-CSCAPE,Karin,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0051380,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,270,232,Yes
43693,43693,NA,NA,NA,NA,HI-GOA,F,Aminus,NA,HI.nonSEAK,HI-GOA,NA,x,56.666666,-152.2,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,SPLASH match,z0043693,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,271,248,Yes
41519,41519,NA,NA,NA,NA,HI/MnMx-SEAK,M,Aplus,NA,NA,HI/MnMx-SEAK,NA,x,57.333333,-134.683333,2004,BIOPSY-UAS-STRALEY,Jan Straley,Added 1.10.22,NA,NA,"Meagan Jones, Elizabeth Henderson (HI); FIBB for Mex",FIBB,z0041519,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,271,244,Yes
196847,196847,NA,NA,NA,NA,NA,F,F2,NA,CCES,NA,NA,x,34.0884,-120.1789,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196847,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,272,231,Yes
53096,53096,NA,NA,NA,NA,HI-SEAK,M,Aminus,NA,HI-SEAK,HI-SEAK,x,x,54.233333,-132.816666,2005,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,PWF,z0053096,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,273,232,Yes
53138,53138,NA,NA,NA,NA,HI-SEAK,M,Aminus,NA,HI-SEAK,HI-SEAK,x,x,52.416666,-131.15,2005,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,Patrick Sproul-PUBLIC,z0053138,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,273,224,Yes
196829,196829,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E13,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.7963,-121.8205,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,z0196829,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,274,236,Yes
197682,197682,NA,NA,NA,NA,SMX,M,E1_E11,NA,CCES,SMX,NA,x,37.4745,-122.5436,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",z0197682,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,274,226,Yes
41153,41153,NA,NA,NA,NA,HI-SEAK/NBC,F,Aminus,NA,NA,HI-SEAK/NBC,NA,x,20.016666,-155.883333,2004,BIOPSY-HIHWNMS,Dave Mattila,"SEAK-801, long sighting history",NA,NA,NA,"PWF, Chris Gabriele",z0041153,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,275,249,
195782,195782,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,NA,NA,x,40.603,-124.5098,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195782,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,275,222,
45792,45792,NA,NA,NA,CentAm,CentAm,M,F2,MnMito29,mito,CentAm,NA,x,35.05,-120.783333,2004,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0045792,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,276,252,
196806,196806,NA,NA,NA,NA,NA,F,F2,NA,CCES,NA,NA,x,36.8894,-122.1651,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196806,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,277,226,
196850,196850,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,NA,NA,x,34.3707,-120.099,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196850,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,278,248,
196844,196844,NA,NA,NA,NA,NA,F,F2,NA,CCES,NA,NA,x,34.1568,-120.0764,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196844,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,279,247,
196834,196834,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F6,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,36.8032,-121.8045,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,z0196834,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,280,236,
196723,196723,NA,NA,NA,NA,NA,F,E7,NA,CCES,NA,NA,x,37.993,-123.473,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196723,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,280,237,
195677,195677,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,NA,NA,x,47.957,-125.6333,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195677,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,281,258,
196895,196895,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,NA,NA,x,39.9579,-124.1289,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196895,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,281,263,
101181,101181,197663,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,Aplus,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.833333,-122.166666,2010,BIOPSY-CASCADIA,NA,NA,NA,NA,NA,"Nico, FIBB",z0197663,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,282,274,
195687,195687,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E4,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,47.8449,-125.1627,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0195687,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,282,254,
45401,45401,NA,NA,NA,MMex,CentAm,M,E10,MnMito15,mito,CentAm,NA,x,41.75,-124.466666,2004,CASCADIA RESEARCH,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,z0045401,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,283,240,
44047,44047,NA,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,NA,x,56.516666,-135.566666,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,Chris Gabriele,z0044047,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,283,242,
37609,37609,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,E5,MnMito23,mito,MnMx-CA/OR/WA/SBC,NA,x,37.166666,-122.583333,2003,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0037609,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,284,243,
196843,196843,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,35.3661,-120.8864,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196843,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,284,236,
197668,197668,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E3,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.8042,-121.8472,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",z0197668,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,285,260,
16578,16578,NA,NA,NA,MixCMB,CentAm,M,E4,MnMito22,mito,CentAm,NA,x,NA,NA,2000,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0016578,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,286,259,
51431,51431,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,A3,MnMito01,mito,MnMx-CA/OR/WA/SBC,x,x,35.75,-121.666666,2005,BIOPSY-SWFSC-CSCAPE,Karin,NA,2-Nov-21,2-Nov-21,NA,Cascadia match pre-HW,z0051431,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,286,249,
56056,56056,NA,NA,NA,NA,MnMx-Baker,M,Aplus,NA,NA,MnMx-Baker,NA,x,20.666666,-105.433333,2004,BIOPSY-MEXICO-SPLASH,NA,bonus,NA,NA,NA,NA - no herd assigned,z0056056,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,287,240,
43891,43891,NA,NA,NA,NA,REV-WGOA/NGOA,F,E1,NA,NA,REV-WGOA/NGOA,NA,x,54.483333,-163.433333,2004,BIOPSY-SWFSC-SPLASH,NA,Added Nov 24,NA,NA,NA,SPLASH match,z0043891,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,287,255,
43877,43877,NA,NA,NA,NA,HI-AI.Ber,F,F2,NA,HI.nonSEAK,HI-AI.Ber,NA,x,54.433333,-166.466666,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,SPLASH match,z0043877,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,288,217,
53020,53020,NA,NA,NA,NA,HI-SEAK,M,Aplus,NA,HI-SEAK,HI-SEAK,x,x,53.783333,-133.216666,2004,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,Kenneth Held-PUBLIC,z0053020,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,289,255,
40465,40465,40466,NA,NA,NA,HI-SEAK/NBC,F,Aminus,NA,NA,HI-SEAK/NBC,NA,x,21.383333,-158.266666,2004,BIOPSY-HIHWNMS,Dave Mattila,Added 1.10.22,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",z0040465,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,289,258,
195740,195740,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,Aplus,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.6508,-124.3698,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0195740,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,290,230,
196841,196841,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,35.3646,-120.8889,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196841,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,290,258,
196832,196832,NA,NA,NA,NA,NA,F,F2,NA,CCES,NA,NA,x,36.8037,-121.8012,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196832,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,290,248,
196842,196842,NA,NA,NA,NA,NA,F,F2,NA,CCES,NA,NA,x,35.3635,-120.8852,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196842,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,290,261,
196724,196724,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.5044,-122.5912,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,Ma. Eugenia Rodr√≠guez V√°zquez-PUBLIC,NA,z0196724,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,292,259,
196741,196741,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,NA,NA,x,37.4847,-122.7818,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196741,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,292,268,
37624,37624,NA,NA,NA,MixCM,CentAm,M,E5,MnMito24,mito,CentAm,NA,x,36.616666,-122.033333,2003,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0037624,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,294,259,
196733,196733,196735,NA,NA,NA,CentAm,M,F2,NA,CCES,CentAm,x,x,37.5946,-122.7909,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196733,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,294,271,
196715,196715,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.8056,-121.7993,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",z0196715,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,294,248,
195650,195650,NA,NA,NA,NA,NA,F,E2,NA,CCES,NA,NA,x,48.458,-125.0518,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195650,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,294,279,
53758,53758,NA,NA,NA,CentAm,CentAm,M,E4,MnMito22,mito,CentAm,NA,x,13.716666,-90.233333,2006,BIOPSY-GUATEMALA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0053758,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,295,268,
40363,40363,NA,NA,NA,NA,HI,M,Aminus,NA,ddRAD.HI,HI,x,x,20.8,-156.733333,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,NA - not assigned to herd,z0040363,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,295,258,
43839,55941,43839,NA,NA,NA,REV-EAI/Ber,F,F2,NA,X,REV-EAI/Ber,NA,x,18.716666,-110.916666,2004,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,SPLASH match,z0043839,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,4,295,271,
195732,195732,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F1,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.6136,-124.5161,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0195732,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,296,271,
41051,41051,NA,NA,NA,NA,HI-AI.Ber,M,E5,NA,HI.nonSEAK,HI-AI.Ber,x,x,21.866666,-156.5,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,SPLASH match,z0041051,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,297,235,
43915,43915,NA,NA,NA,NA,HI-AI.Ber,M,Aminus,NA,HI.nonSEAK,HI-AI.Ber,NA,x,53.616666,-165.55,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,SPLASH match,z0043915,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,297,217,
196892,196892,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,NA,NA,x,40.8798,-124.4068,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196892,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,297,264,
55916,55916,NA,NA,NA,NA,REV-WGOA/NGOA,F,E1,NA,NA,REV-WGOA/NGOA,NA,x,18.883333,-110.966666,2004,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,SPLASH match,z0055916,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,297,269,
187868,187868,NA,NA,NA,NA,SMX,F,E1,NA,NA,SMX,NA,x,36.7882,-122.1007,2017,BIOPSY-CASCADIA,John,Added Nov 29,NA,NA,NA,"Nico, FIBB",z0187868,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,298,268,
133302,133302,NA,NA,NA,SMex,CentAm,M,F2,MnMito29,mito,CentAm,NA,x,40.4,-124.616666,2011,BIOPSY-CASCADIA,John,"Low concentration, but trying it",3-Nov-21,"Yes, collaborator",NA,FIBB,z0133302,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3,299,267,
196812,196812,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,NA,NA,x,36.8266,-121.8399,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196812,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,299,272,
196845,196845,NA,NA,NA,NA,NA,M,F2,NA,CCES,NA,NA,x,34.1101,-120.1429,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196845,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,299,275,
197659,197659,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,36.6584,-121.9472,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0197659,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,299,272,
29829,29829,NA,NA,NA,CentAm,CentAm,F,E1,MnMito08,mito,CentAm,NA,x,44.25,-124.55,2002,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0029829,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,300,281,
40403,40403,NA,NA,NA,NA,HI-SEAK/NBC,M,Aplus,NA,NA,HI-SEAK/NBC,NA,x,20.75,-156.633333,2004,BIOPSY-HIHWNMS,Dave Mattila,Added 1.10.22,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",z0040403,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,300,277,
197671,197671,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,37.493,-122.5397,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0197671,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,300,274,
40985,40985,NA,NA,NA,NA,HI,M,F2,NA,ddRAD.HI,HI,x,x,20.783333,-156.716666,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,NA - not assigned to herd,z0040985,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,301,274,
